status,circuit_depth,circuit_width,circuit_size,circuit_count_ops,num_qubits,num_clbits,num_ancillas,num_parameters,has_calibrations,has_layout,payload_size,num_gates,execution_type,experiment_type,counts,success_rate,ibm_job_id,ibm_backend,iteration
completed,17,11,50,"{""h"": 12, ""cx"": 11, ""z"": 10, ""s"": 4, ""sdg"": 4, ""measure"": 4, ""y"": 2, ""x"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0000"": 328, ""0100"": 376, ""0010"": 397, ""1100"": 225, ""0110"": 370, ""1000"": 198, ""1110"": 223, ""1001"": 205, ""1011"": 183, ""0001"": 267, ""0111"": 255, ""1010"": 184, ""0101"": 243, ""0011"": 277, ""1111"": 194, ""1101"": 171}",0.080078125,d09tdgenhqag008pesag,ibm_sherbrooke,9
completed,17,11,50,"{""cx"": 11, ""h"": 10, ""x"": 6, ""z"": 6, ""s"": 5, ""sdg"": 5, ""measure"": 4, ""y"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1111"": 214, ""0111"": 209, ""1100"": 256, ""0101"": 257, ""1000"": 243, ""0000"": 302, ""0010"": 325, ""1110"": 281, ""1010"": 230, ""0100"": 281, ""1001"": 216, ""0011"": 288, ""1101"": 210, ""0110"": 266, ""0001"": 304, ""1011"": 214}",0.07373046875,d09tdppd8drg008yn50g,ibm_sherbrooke,10
completed,17,11,50,"{""h"": 16, ""cx"": 11, ""sdg"": 5, ""s"": 5, ""z"": 4, ""measure"": 4, ""y"": 2, ""x"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0010"": 363, ""0101"": 299, ""0110"": 369, ""1101"": 157, ""0000"": 345, ""1000"": 147, ""0111"": 416, ""0001"": 366, ""0100"": 368, ""1110"": 147, ""0011"": 366, ""1011"": 166, ""1010"": 149, ""1100"": 153, ""1001"": 119, ""1111"": 166}",0.084228515625,d09tdwzd8drg008yn540,ibm_sherbrooke,11
completed,17,11,50,"{""h"": 14, ""cx"": 11, ""x"": 6, ""y"": 4, ""z"": 4, ""measure"": 4, ""s"": 3, ""sdg"": 3, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0010"": 332, ""1101"": 183, ""0000"": 334, ""0110"": 413, ""1011"": 132, ""0011"": 353, ""0100"": 407, ""0111"": 316, ""0001"": 304, ""1110"": 200, ""0101"": 315, ""1111"": 176, ""1010"": 169, ""1001"": 142, ""1000"": 151, ""1100"": 169}",0.08154296875,d09te2rnhqag008pesng,ibm_sherbrooke,12
completed,17,11,50,"{""h"": 14, ""cx"": 11, ""s"": 6, ""sdg"": 6, ""z"": 4, ""measure"": 4, ""x"": 2, ""y"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1110"": 248, ""0110"": 350, ""0001"": 292, ""1000"": 163, ""0010"": 253, ""1010"": 182, ""1001"": 172, ""0011"": 243, ""0100"": 420, ""1101"": 189, ""1100"": 235, ""0000"": 313, ""0101"": 301, ""0111"": 329, ""1011"": 197, ""1111"": 209}",0.076416015625,d09te8snhqag008pespg,ibm_sherbrooke,13
completed,17,11,50,"{""h"": 20, ""cx"": 11, ""s"": 5, ""sdg"": 5, ""measure"": 4, ""y"": 2, ""x"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1111"": 141, ""0100"": 112, ""0010"": 603, ""0101"": 108, ""0000"": 844, ""0001"": 386, ""0011"": 308, ""0111"": 192, ""1001"": 228, ""1010"": 230, ""1110"": 110, ""1100"": 84, ""1000"": 311, ""1101"": 89, ""0110"": 190, ""1011"": 160}",0.2060546875,d09tefhqnmvg00870q40,ibm_sherbrooke,14
completed,17,11,50,"{""h"": 14, ""cx"": 11, ""sdg"": 5, ""s"": 5, ""y"": 4, ""z"": 4, ""measure"": 4, ""x"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1011"": 148, ""0100"": 534, ""1010"": 180, ""1101"": 155, ""0111"": 235, ""0011"": 344, ""0010"": 342, ""1111"": 169, ""0001"": 218, ""0101"": 542, ""0110"": 222, ""1110"": 153, ""1000"": 224, ""1001"": 231, ""1100"": 175, ""0000"": 224}",0.0546875,d09tep2d8drg008yn59g,ibm_sherbrooke,15
completed,17,11,50,"{""h"": 14, ""cx"": 11, ""sdg"": 8, ""s"": 8, ""measure"": 4, ""z"": 2, ""y"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1001"": 189, ""0110"": 354, ""0000"": 367, ""0001"": 294, ""0111"": 293, ""0011"": 252, ""0100"": 506, ""0101"": 479, ""1010"": 150, ""1111"": 154, ""1000"": 168, ""0010"": 260, ""1011"": 149, ""1101"": 186, ""1110"": 123, ""1100"": 172}",0.089599609375,d09tewkqnmvg00870q60,ibm_sherbrooke,16
completed,17,11,50,"{""h"": 16, ""cx"": 11, ""y"": 8, ""x"": 6, ""measure"": 4, ""s"": 2, ""sdg"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1000"": 238, ""1010"": 233, ""0101"": 233, ""0000"": 394, ""1111"": 271, ""0010"": 177, ""0100"": 402, ""1110"": 221, ""0011"": 300, ""0001"": 308, ""0110"": 170, ""0111"": 279, ""1100"": 199, ""1001"": 209, ""1101"": 198, ""1011"": 264}",0.09619140625,d09tf3mqnmvg00870q70,ibm_sherbrooke,17
completed,17,11,50,"{""h"": 14, ""cx"": 11, ""y"": 6, ""x"": 4, ""sdg"": 4, ""s"": 4, ""measure"": 4, ""z"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0010"": 385, ""1111"": 206, ""1101"": 191, ""1010"": 190, ""1000"": 160, ""0100"": 312, ""0011"": 284, ""0111"": 278, ""0110"": 352, ""1001"": 197, ""0101"": 240, ""1011"": 215, ""1110"": 229, ""0000"": 356, ""0001"": 298, ""1100"": 203}",0.0869140625,d09tf9xd8drg008yn5e0,ibm_sherbrooke,18
completed,17,11,50,"{""h"": 14, ""cx"": 11, ""z"": 8, ""x"": 4, ""measure"": 4, ""s"": 3, ""sdg"": 3, ""y"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""1010"": 279, ""0101"": 255, ""1110"": 288, ""1011"": 230, ""1000"": 261, ""1100"": 294, ""1101"": 233, ""0001"": 243, ""1111"": 247, ""0010"": 269, ""0011"": 252, ""0000"": 292, ""1001"": 216, ""0111"": 266, ""0100"": 215, ""0110"": 256}",0.0712890625,d09tfhekzhn0008v8a00,ibm_sherbrooke,19
completed,17,11,50,"{""h"": 16, ""cx"": 11, ""y"": 8, ""x"": 4, ""measure"": 4, ""z"": 2, ""s"": 2, ""sdg"": 2, ""cz"": 1}",7,4,0,0,False,False,4,12,ibm,fixed_payload_experiments,"{""0110"": 302, ""1111"": 264, ""1101"": 330, ""0111"": 281, ""1011"": 259, ""1001"": 243, ""0101"": 206, ""0011"": 304, ""1110"": 281, ""0000"": 226, ""1010"": 270, ""1000"": 190, ""1100"": 277, ""0010"": 232, ""0001"": 267, ""0100"": 164}",0.05517578125,d09tfrqkzhn0008v8a20,ibm_sherbrooke,20
completed,19,13,61,"{""h"": 16, ""cx"": 13, ""z"": 8, ""y"": 6, ""measure"": 5, ""sdg"": 4, ""x"": 4, ""s"": 4, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""11010"": 169, ""00111"": 131, ""11110"": 106, ""10000"": 94, ""00010"": 127, ""01100"": 135, ""00110"": 110, ""10111"": 126, ""01001"": 145, ""01101"": 134, ""10011"": 116, ""11101"": 191, ""01110"": 118, ""11111"": 129, ""00000"": 117, ""11001"": 178, ""01000"": 133, ""00100"": 127, ""10110"": 104, ""11100"": 118, ""01111"": 120, ""10100"": 105, ""11011"": 138, ""00011"": 125, ""01010"": 134, ""10101"": 103, ""00101"": 138, ""10010"": 106, ""00001"": 135, ""01011"": 124, ""10001"": 128, ""11000"": 132}",0.028564453125,d09tg186rr3g00876mb0,ibm_sherbrooke,1
completed,19,13,61,"{""h"": 20, ""cx"": 13, ""x"": 6, ""z"": 6, ""y"": 6, ""measure"": 5, ""sdg"": 2, ""s"": 2, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""01001"": 207, ""11000"": 144, ""01010"": 224, ""10110"": 93, ""11010"": 242, ""11001"": 196, ""00100"": 71, ""01101"": 105, ""11011"": 193, ""11101"": 96, ""10011"": 190, ""00111"": 74, ""01000"": 99, ""01011"": 201, ""11111"": 104, ""00110"": 95, ""10010"": 130, ""01111"": 122, ""11100"": 124, ""11110"": 135, ""10101"": 98, ""01100"": 121, ""10100"": 93, ""00101"": 96, ""10111"": 89, ""00000"": 81, ""10001"": 101, ""00011"": 192, ""00010"": 107, ""10000"": 69, ""00001"": 103, ""01110"": 101}",0.019775390625,d09tgc1rxz8g008a4evg,ibm_sherbrooke,2
completed,19,13,61,"{""h"": 16, ""cx"": 13, ""sdg"": 7, ""s"": 7, ""z"": 6, ""measure"": 5, ""x"": 4, ""y"": 2, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""01100"": 128, ""10101"": 103, ""01101"": 140, ""00001"": 162, ""10110"": 104, ""10100"": 123, ""11101"": 149, ""00011"": 152, ""00010"": 173, ""10001"": 89, ""00110"": 148, ""00101"": 131, ""01111"": 131, ""11100"": 178, ""00000"": 126, ""01010"": 168, ""10111"": 106, ""01001"": 135, ""10000"": 75, ""00111"": 131, ""11111"": 140, ""11001"": 106, ""01110"": 107, ""11011"": 98, ""00100"": 117, ""10010"": 99, ""11000"": 106, ""11010"": 110, ""01011"": 188, ""01000"": 152, ""11110"": 142, ""10011"": 79}",0.03076171875,d09tgkanhqag008pet20,ibm_sherbrooke,3
completed,19,13,61,"{""h"": 16, ""cx"": 13, ""y"": 10, ""measure"": 5, ""s"": 4, ""z"": 4, ""x"": 4, ""sdg"": 4, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""01011"": 144, ""11101"": 84, ""11110"": 134, ""10010"": 140, ""11000"": 125, ""11001"": 146, ""10110"": 145, ""10111"": 106, ""11100"": 146, ""10100"": 202, ""10000"": 200, ""01010"": 65, ""00011"": 106, ""01101"": 81, ""10011"": 121, ""01111"": 93, ""00100"": 222, ""00111"": 93, ""01110"": 114, ""11111"": 112, ""11010"": 81, ""00110"": 144, ""00101"": 75, ""01000"": 112, ""01100"": 128, ""01001"": 146, ""00000"": 218, ""10001"": 112, ""11011"": 143, ""00010"": 148, ""10101"": 83, ""00001"": 127}",0.05322265625,d09tgtvnhqag008pet3g,ibm_sherbrooke,4
completed,19,13,61,"{""h"": 14, ""cx"": 13, ""y"": 10, ""x"": 6, ""sdg"": 5, ""s"": 5, ""measure"": 5, ""z"": 2, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""00101"": 245, ""01101"": 209, ""11000"": 93, ""10101"": 243, ""11100"": 99, ""10100"": 93, ""01001"": 130, ""10010"": 148, ""00010"": 199, ""11010"": 158, ""00000"": 81, ""11101"": 274, ""11011"": 124, ""00100"": 121, ""10001"": 124, ""00110"": 124, ""01100"": 116, ""00001"": 104, ""01011"": 111, ""01010"": 206, ""01000"": 72, ""00011"": 122, ""10000"": 66, ""01111"": 79, ""11001"": 98, ""10110"": 97, ""11111"": 83, ""00111"": 97, ""10011"": 92, ""11110"": 98, ""10111"": 72, ""01110"": 118}",0.019775390625,d09th4w6rr3g00876mhg,ibm_sherbrooke,5
completed,19,13,61,"{""h"": 24, ""cx"": 13, ""measure"": 5, ""z"": 4, ""x"": 4, ""y"": 4, ""sdg"": 3, ""s"": 3, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""10101"": 85, ""01110"": 120, ""01101"": 144, ""01011"": 99, ""11110"": 153, ""11100"": 151, ""00001"": 165, ""10100"": 105, ""00011"": 139, ""00101"": 208, ""01100"": 139, ""11101"": 150, ""11010"": 112, ""11111"": 126, ""11011"": 123, ""00010"": 141, ""00100"": 198, ""01000"": 142, ""10001"": 94, ""00000"": 156, ""11001"": 108, ""10111"": 88, ""00110"": 159, ""01001"": 145, ""01010"": 110, ""10110"": 87, ""01111"": 99, ""10000"": 108, ""00111"": 161, ""11000"": 120, ""10010"": 85, ""10011"": 76}",0.0380859375,d09thcnd8drg008yn5rg,ibm_sherbrooke,6
completed,19,13,61,"{""h"": 20, ""cx"": 13, ""y"": 6, ""measure"": 5, ""z"": 4, ""sdg"": 4, ""x"": 4, ""s"": 4, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""00010"": 117, ""11011"": 164, ""01011"": 135, ""01111"": 153, ""01101"": 127, ""01000"": 108, ""10011"": 143, ""00110"": 119, ""10111"": 150, ""11001"": 151, ""01010"": 104, ""00011"": 89, ""11110"": 143, ""01110"": 114, ""11010"": 136, ""11101"": 141, ""00001"": 123, ""10100"": 136, ""10000"": 124, ""00100"": 153, ""11000"": 131, ""01001"": 98, ""11111"": 171, ""10101"": 120, ""10010"": 91, ""11100"": 139, ""10110"": 115, ""00000"": 144, ""01100"": 117, ""00111"": 104, ""10001"": 105, ""00101"": 131}",0.03515625,d09thjyd8drg008yn5v0,ibm_sherbrooke,7
completed,19,13,61,"{""h"": 18, ""cx"": 13, ""x"": 12, ""measure"": 5, ""sdg"": 4, ""s"": 4, ""z"": 2, ""y"": 2, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""10011"": 156, ""10000"": 140, ""10110"": 196, ""00111"": 190, ""11111"": 101, ""00001"": 161, ""01100"": 104, ""10100"": 152, ""11110"": 92, ""11100"": 77, ""00000"": 119, ""00010"": 166, ""10111"": 166, ""10101"": 236, ""01101"": 108, ""00100"": 171, ""00101"": 213, ""00110"": 190, ""01011"": 67, ""11000"": 49, ""01110"": 95, ""00011"": 138, ""01111"": 108, ""01001"": 71, ""10010"": 202, ""10001"": 149, ""11010"": 82, ""11101"": 97, ""11011"": 73, ""01010"": 76, ""01000"": 61, ""11001"": 90}",0.029052734375,d09thzzqnmvg00870qr0,ibm_sherbrooke,8
completed,19,13,61,"{""h"": 22, ""cx"": 13, ""z"": 12, ""measure"": 5, ""s"": 4, ""sdg"": 4, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""11101"": 150, ""11000"": 119, ""00101"": 158, ""00100"": 268, ""10011"": 108, ""11011"": 105, ""01101"": 101, ""11100"": 170, ""11001"": 108, ""11010"": 82, ""01110"": 89, ""00010"": 113, ""10001"": 139, ""10110"": 149, ""01011"": 81, ""10100"": 271, ""00001"": 126, ""10000"": 154, ""11111"": 127, ""00111"": 102, ""00110"": 157, ""01100"": 110, ""00000"": 157, ""10010"": 105, ""00011"": 92, ""01010"": 82, ""10101"": 171, ""01000"": 94, ""01001"": 82, ""01111"": 68, ""11110"": 127, ""10111"": 131}",0.038330078125,d09tj6rnhqag008petfg,ibm_sherbrooke,9
completed,19,13,61,"{""h"": 16, ""cx"": 13, ""z"": 10, ""sdg"": 5, ""s"": 5, ""measure"": 5, ""y"": 4, ""x"": 2, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""10100"": 192, ""01000"": 54, ""10001"": 193, ""11011"": 94, ""10011"": 186, ""10110"": 269, ""00000"": 116, ""10111"": 117, ""00010"": 165, ""11110"": 149, ""11010"": 90, ""01011"": 104, ""11111"": 71, ""11100"": 102, ""10010"": 174, ""00011"": 176, ""00110"": 235, ""01110"": 131, ""00101"": 114, ""01111"": 69, ""00100"": 174, ""00111"": 116, ""01101"": 61, ""10101"": 137, ""01001"": 86, ""11000"": 60, ""11101"": 77, ""01100"": 99, ""10000"": 121, ""00001"": 191, ""11001"": 105, ""01010"": 68}",0.0283203125,d09tjdhrxz8g008a4f7g,ibm_sherbrooke,10
completed,19,13,61,"{""h"": 20, ""cx"": 13, ""y"": 6, ""sdg"": 6, ""s"": 6, ""measure"": 5, ""z"": 2, ""x"": 2, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""11001"": 174, ""01010"": 82, ""00000"": 129, ""01100"": 145, ""10101"": 109, ""01011"": 132, ""00001"": 126, ""10001"": 135, ""10100"": 141, ""10000"": 135, ""10110"": 107, ""00110"": 104, ""00100"": 130, ""10111"": 119, ""01111"": 118, ""01101"": 128, ""11110"": 119, ""11101"": 138, ""00010"": 91, ""01001"": 162, ""01000"": 174, ""11100"": 194, ""11000"": 203, ""11011"": 139, ""00011"": 121, ""00111"": 128, ""01110"": 104, ""10011"": 114, ""11111"": 114, ""10010"": 83, ""11010"": 106, ""00101"": 92}",0.031494140625,d09tk34rxz8g008a4fb0,ibm_sherbrooke,11
completed,19,13,61,"{""h"": 20, ""cx"": 13, ""x"": 6, ""measure"": 5, ""y"": 4, ""sdg"": 4, ""z"": 4, ""s"": 4, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""11101"": 156, ""00100"": 159, ""01110"": 93, ""00000"": 226, ""11100"": 149, ""10000"": 152, ""00010"": 113, ""11010"": 65, ""01001"": 196, ""01000"": 236, ""10101"": 90, ""00011"": 126, ""00001"": 220, ""00110"": 86, ""00111"": 105, ""01101"": 176, ""11001"": 175, ""10001"": 122, ""11111"": 92, ""01111"": 113, ""01100"": 134, ""01011"": 99, ""01010"": 117, ""10010"": 74, ""00101"": 159, ""10100"": 111, ""11011"": 74, ""10110"": 51, ""11110"": 98, ""10111"": 96, ""11000"": 157, ""10011"": 76}",0.05517578125,d09tkedqnmvg00870r1g,ibm_sherbrooke,12
completed,19,13,61,"{""h"": 16, ""cx"": 13, ""x"": 12, ""measure"": 5, ""z"": 4, ""y"": 4, ""s"": 3, ""sdg"": 3, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""10101"": 128, ""00011"": 119, ""01110"": 158, ""11111"": 145, ""00001"": 117, ""01001"": 142, ""11110"": 123, ""01000"": 141, ""10111"": 115, ""11100"": 118, ""11101"": 149, ""00000"": 147, ""00100"": 160, ""00010"": 143, ""01111"": 139, ""01011"": 133, ""00101"": 130, ""01010"": 172, ""01100"": 142, ""01101"": 118, ""00111"": 126, ""10000"": 114, ""10001"": 112, ""10011"": 98, ""10010"": 105, ""11001"": 131, ""11000"": 122, ""11010"": 109, ""10100"": 99, ""00110"": 119, ""11011"": 119, ""10110"": 103}",0.035888671875,d09tkppqnmvg00870r5g,ibm_sherbrooke,13
completed,19,13,61,"{""h"": 18, ""cx"": 13, ""z"": 6, ""y"": 6, ""x"": 6, ""measure"": 5, ""sdg"": 3, ""s"": 3, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""00100"": 203, ""01001"": 143, ""00110"": 107, ""10101"": 321, ""11101"": 204, ""11001"": 151, ""00101"": 258, ""01010"": 100, ""10011"": 108, ""11111"": 91, ""00111"": 103, ""01110"": 65, ""00010"": 67, ""11100"": 139, ""10001"": 108, ""10010"": 76, ""11010"": 106, ""01101"": 150, ""01000"": 122, ""10110"": 116, ""10000"": 119, ""01100"": 118, ""10100"": 203, ""11110"": 93, ""00000"": 125, ""01111"": 91, ""10111"": 110, ""01011"": 86, ""11000"": 136, ""00011"": 58, ""00001"": 108, ""11011"": 111}",0.030517578125,d09tkyfd8drg008yn6d0,ibm_sherbrooke,14
completed,19,13,61,"{""cx"": 13, ""h"": 12, ""z"": 8, ""x"": 6, ""y"": 6, ""sdg"": 5, ""s"": 5, ""measure"": 5, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""11110"": 101, ""11111"": 88, ""01101"": 84, ""01011"": 138, ""10110"": 125, ""00000"": 191, ""10011"": 177, ""00001"": 91, ""11010"": 244, ""01010"": 164, ""10001"": 81, ""00010"": 323, ""10000"": 209, ""10101"": 74, ""00011"": 168, ""00111"": 97, ""00100"": 80, ""00101"": 77, ""01110"": 77, ""11011"": 136, ""11101"": 99, ""10010"": 311, ""01111"": 89, ""01000"": 114, ""01100"": 77, ""01001"": 69, ""11001"": 73, ""11100"": 85, ""00110"": 118, ""11000"": 145, ""10111"": 105, ""10100"": 86}",0.046630859375,d09tm50qnmvg00870rbg,ibm_sherbrooke,15
completed,19,13,61,"{""cx"": 13, ""h"": 12, ""x"": 10, ""sdg"": 6, ""z"": 6, ""s"": 6, ""measure"": 5, ""y"": 2, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""00011"": 210, ""00000"": 304, ""10011"": 76, ""01110"": 122, ""01010"": 125, ""00010"": 209, ""01100"": 121, ""10001"": 98, ""10000"": 96, ""10110"": 66, ""11011"": 67, ""01011"": 120, ""00101"": 226, ""00111"": 221, ""00100"": 289, ""01000"": 127, ""11001"": 63, ""01101"": 118, ""00001"": 279, ""10100"": 117, ""11110"": 53, ""11101"": 51, ""10111"": 93, ""01111"": 119, ""00110"": 192, ""10010"": 84, ""11111"": 64, ""11010"": 64, ""10101"": 91, ""01001"": 112, ""11000"": 56, ""11100"": 63}",0.07421875,d09tmchqnmvg00870rdg,ibm_sherbrooke,16
completed,19,13,61,"{""h"": 16, ""cx"": 13, ""z"": 8, ""sdg"": 6, ""s"": 6, ""measure"": 5, ""x"": 4, ""y"": 2, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""01100"": 171, ""01010"": 142, ""00001"": 265, ""01001"": 172, ""00101"": 299, ""11101"": 71, ""11011"": 73, ""11100"": 86, ""11000"": 62, ""10111"": 67, ""11001"": 70, ""11111"": 80, ""10001"": 73, ""00010"": 151, ""10010"": 57, ""01000"": 145, ""00100"": 239, ""01111"": 162, ""01101"": 225, ""10101"": 70, ""00000"": 257, ""00110"": 165, ""01110"": 156, ""11110"": 91, ""10000"": 61, ""10110"": 61, ""00111"": 150, ""11010"": 75, ""10100"": 80, ""00011"": 137, ""01011"": 129, ""10011"": 54}",0.062744140625,d09tmkt6rr3g00876neg,ibm_sherbrooke,17
completed,19,13,61,"{""h"": 14, ""cx"": 13, ""s"": 9, ""sdg"": 9, ""z"": 6, ""measure"": 5, ""y"": 2, ""x"": 2, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""01011"": 160, ""01001"": 165, ""00000"": 206, ""00100"": 293, ""00010"": 142, ""00001"": 151, ""00111"": 117, ""11101"": 96, ""11001"": 63, ""01101"": 202, ""10010"": 85, ""11011"": 113, ""01010"": 141, ""10101"": 94, ""11110"": 83, ""01000"": 217, ""11010"": 85, ""01110"": 134, ""11000"": 88, ""11111"": 66, ""10110"": 66, ""10011"": 97, ""00101"": 225, ""00110"": 108, ""10111"": 60, ""01100"": 264, ""10001"": 77, ""10100"": 87, ""11100"": 97, ""10000"": 66, ""01111"": 112, ""00011"": 136}",0.05029296875,d09tmtbd8drg008yn6ng,ibm_sherbrooke,18
completed,19,13,61,"{""h"": 16, ""cx"": 13, ""x"": 8, ""sdg"": 6, ""s"": 6, ""measure"": 5, ""y"": 4, ""z"": 2, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""10010"": 195, ""00100"": 121, ""11001"": 111, ""10110"": 212, ""01111"": 93, ""01001"": 103, ""10100"": 127, ""00110"": 188, ""11110"": 108, ""10111"": 186, ""10101"": 171, ""00101"": 144, ""10000"": 150, ""10011"": 184, ""01100"": 103, ""00010"": 160, ""00111"": 140, ""11100"": 96, ""01010"": 94, ""00000"": 107, ""00001"": 151, ""00011"": 186, ""01000"": 71, ""01101"": 91, ""10001"": 164, ""01110"": 108, ""11111"": 120, ""01011"": 61, ""11000"": 82, ""11011"": 87, ""11101"": 102, ""11010"": 80}",0.026123046875,d09tn2mkzhn0008v8b90,ibm_sherbrooke,19
completed,19,13,61,"{""h"": 18, ""cx"": 13, ""sdg"": 6, ""s"": 6, ""z"": 6, ""measure"": 5, ""x"": 4, ""y"": 2, ""cz"": 1}",8,5,0,0,False,False,5,15,ibm,fixed_payload_experiments,"{""10110"": 103, ""00001"": 202, ""10000"": 161, ""11100"": 81, ""00000"": 237, ""01111"": 65, ""10001"": 166, ""10101"": 212, ""10100"": 145, ""00011"": 212, ""10111"": 159, ""11111"": 65, ""11110"": 59, ""00110"": 144, ""00101"": 203, ""00100"": 158, ""01010"": 81, ""11000"": 79, ""11101"": 137, ""10011"": 181, ""01001"": 48, ""00111"": 142, ""00010"": 232, ""01000"": 80, ""01011"": 74, ""01110"": 57, ""10010"": 186, ""11010"": 101, ""01101"": 85, ""11001"": 74, ""11011"": 87, ""01100"": 80}",0.057861328125,d09tn95d8drg008yn6wg,ibm_sherbrooke,20
